,Access Number,starttime,endtime,toptime,Duration,To Pass Number,Fac_name,Sen_name,Sat_name,UpDown
283,1,1668251037.0,1668251289.0,1668251163.0,251.4630400263104,3,fac0,sen0,sat150,1
284,2,1668290655.0,1668291030.0,1668290842.5,375.2432046999311,9,fac0,sen0,sat150,0
285,1,1668254759.0,1668255133.0,1668254946.0,374.24971122154057,3,fac0,sen0,sat151,0
286,2,1668302746.0,1668303041.0,1668302893.5,295.1655869642782,11,fac0,sen0,sat151,1
287,1,1668258200.0,1668258400.0,1668258300.0,199.9619406548336,4,fac0,sen0,sat152,1
288,2,1668290308.0,1668290579.0,1668290443.5,270.50470250016224,9,fac0,sen0,sat152,0
289,1,1668251452.0,1668251814.0,1668251633.0,361.4954927893232,3,fac0,sen0,sat153,1
290,2,1668284486.0,1668284747.0,1668284616.5,260.9024269322108,8,fac0,sen0,sat153,0
291,1,1668259352.0,1668259753.0,1668259552.5,400.04897110848106,4,fac0,sen0,sat154,0
292,2,1668307537.0,1668307941.0,1668307739.0,403.7639990802709,12,fac0,sen0,sat154,1
293,1,1668242287.0,1668242696.0,1668242491.5,408.3531926911569,2,fac0,sen0,sat155,1
294,2,1668282348.0,1668282675.0,1668282511.5,326.6980341347371,8,fac0,sen0,sat155,0
295,1,1668274091.0,1668274419.0,1668274255.0,328.4434877796666,7,fac0,sen0,sat156,0
296,2,1668320623.0,1668320683.0,1668320653.0,60.392165971541544,15,fac0,sen0,sat156,1
297,1,1668260781.0,1668261109.0,1668260945.0,328.5739980568833,5,fac0,sen0,sat157,1
298,2,1668299168.0,1668299476.0,1668299322.0,308.2217560939898,11,fac0,sen0,sat157,0
299,1,1668269232.0,1668269625.0,1668269428.5,392.8660150431642,6,fac0,sen0,sat158,1
300,2,1668310192.0,1668310507.0,1668310349.5,314.7733548014803,12,fac0,sen0,sat158,0
301,1,1668263519.0,1668263711.0,1668263615.0,192.55823669489837,5,fac0,sen0,sat159,0
302,2,1668315177.0,1668315239.0,1668315208.0,61.88571185020555,14,fac0,sen0,sat159,1
303,1,1668272687.0,1668272991.0,1668272839.0,304.5821529777204,7,fac0,sen0,sat160,0
304,2,1668318453.0,1668318650.0,1668318551.5,196.9690456977114,15,fac0,sen0,sat160,1
305,1,1668282803.0,1668283061.0,1668282932.0,258.30936741446203,8,fac0,sen0,sat161,1
306,2,1668322761.0,1668323169.0,1668322965.0,408.0111753410456,14,fac0,sen0,sat161,0
307,1,1668258712.0,1668259004.0,1668258858.0,291.5585448867787,4,fac0,sen0,sat162,0
308,2,1668310068.0,1668310353.0,1668310210.5,285.01207910015364,13,fac0,sen0,sat162,1
309,1,1668258715.0,1668259015.0,1668258865.0,299.994250153537,5,fac0,sen0,sat163,1
310,2,1668296479.0,1668296603.0,1668296541.0,123.44470137470489,11,fac0,sen0,sat163,0
311,1,1668258018.0,1668258371.0,1668258194.5,352.9712976877454,4,fac0,sen0,sat164,0
312,2,1668304958.0,1668305230.0,1668305094.0,271.8017357468998,12,fac0,sen0,sat164,1
313,1,1668251867.0,1668252266.0,1668252066.5,398.5297682512046,3,fac0,sen0,sat165,1
314,2,1668292504.0,1668292802.0,1668292653.0,298.09163730053115,9,fac0,sen0,sat165,0
315,1,1668279056.0,1668279229.0,1668279142.5,172.26020885125763,8,fac0,sen0,sat166,1
316,2,1668285564.0,1668285760.0,1668285662.0,195.82136993884342,9,fac0,sen0,sat166,1
317,3,1668319319.0,1668319754.0,1668319536.5,435.31440821287106,14,fac0,sen0,sat166,0
318,1,1668256786.0,1668256976.0,1668256881.0,189.30061367840244,4,fac0,sen0,sat167,0
319,2,1668301627.0,1668301796.0,1668301711.5,169.11231410304026,12,fac0,sen0,sat167,1
320,1,1668263068.0,1668263315.0,1668263191.5,246.85001942378221,5,fac0,sen0,sat168,0
321,2,1668316909.0,1668317262.0,1668317085.5,353.4151238829072,14,fac0,sen0,sat168,1
322,1,1668250542.0,1668250736.0,1668250639.0,193.74374947626347,3,fac0,sen0,sat169,1
323,2,1668257054.0,1668257313.0,1668257183.5,259.6818502794922,4,fac0,sen0,sat169,1
324,3,1668290591.0,1668290923.0,1668290757.0,331.82195305341884,9,fac0,sen0,sat169,0
325,1,1668242855.0,1668243264.0,1668243059.5,408.5170774324192,2,fac0,sen0,sat170,1
326,2,1668276973.0,1668277429.0,1668277201.0,455.59423969388445,7,fac0,sen0,sat170,0
327,3,1668326322.0,1668326400.0,1668326361.0,77.74498933271389,15,fac0,sen0,sat170,1
328,1,1668248542.0,1668248857.0,1668248699.5,314.28568189033103,3,fac0,sen0,sat171,1
329,2,1668287057.0,1668287399.0,1668287228.0,342.03887982036395,9,fac0,sen0,sat171,0
330,1,1668265571.0,1668265948.0,1668265759.5,376.9600275307421,5,fac0,sen0,sat172,1
331,2,1668306342.0,1668306639.0,1668306490.5,296.77056522649946,11,fac0,sen0,sat172,0
332,1,1668282522.0,1668282783.0,1668282652.5,260.6862898569816,9,fac0,sen0,sat173,1
333,2,1668319973.0,1668320237.0,1668320105.0,264.2112184405123,15,fac0,sen0,sat173,0
334,1,1668253908.0,1668254234.0,1668254071.0,326.86545831242074,4,fac0,sen0,sat174,1
335,2,1668292071.0,1668292295.0,1668292183.0,224.13945142643934,10,fac0,sen0,sat174,0
336,1,1668322811.0,1668322946.0,1668322878.5,134.5713607577345,15,fac0,sen0,sat175,0
337,1,1668274210.0,1668274652.0,1668274431.0,442.6020522334802,6,fac0,sen0,sat176,0
338,2,1668323796.0,1668324197.0,1668323996.5,401.02121720148716,14,fac0,sen0,sat176,1
339,1,1668282594.0,1668282804.0,1668282699.0,209.68092570314184,9,fac0,sen0,sat177,1
340,2,1668320214.0,1668320437.0,1668320325.5,222.6370997402264,15,fac0,sen0,sat177,0
341,1,1668266350.0,1668266482.0,1668266416.0,132.44881626942515,6,fac0,sen0,sat178,1
342,2,1668272855.0,1668273091.0,1668272973.0,236.66008762371348,7,fac0,sen0,sat178,1
343,3,1668307040.0,1668307472.0,1668307256.0,431.62027867365396,12,fac0,sen0,sat178,0
344,1,1668250989.0,1668251305.0,1668251147.0,315.6451108961064,3,fac0,sen0,sat179,0
345,2,1668297528.0,1668297864.0,1668297696.0,336.31562094086985,11,fac0,sen0,sat179,1
346,1,1668243718.0,1668244049.0,1668243883.5,330.9115705227546,2,fac0,sen0,sat180,0
347,2,1668297939.0,1668298263.0,1668298101.0,324.2075797374273,11,fac0,sen0,sat180,1
348,1,1668284697.0,1668285056.0,1668284876.5,359.47144884066074,9,fac0,sen0,sat181,1
349,2,1668324379.0,1668324777.0,1668324578.0,398.0019884324429,15,fac0,sen0,sat181,0
350,1,1668277367.0,1668277682.0,1668277524.5,315.4210945200757,8,fac0,sen0,sat182,1
351,2,1668315583.0,1668315783.0,1668315683.0,199.42167655770027,14,fac0,sen0,sat182,0
352,1,1668247834.0,1668248108.0,1668247971.0,274.4144689875402,2,fac0,sen0,sat183,0
353,2,1668295968.0,1668296203.0,1668296085.5,235.16245419895859,10,fac0,sen0,sat183,1
354,1,1668258299.0,1668258573.0,1668258436.0,273.30886086314786,4,fac0,sen0,sat184,1
355,2,1668302349.0,1668302594.0,1668302471.5,244.61422331904032,11,fac0,sen0,sat184,0
356,1,1668256873.0,1668257116.0,1668256994.5,243.47913046001486,4,fac0,sen0,sat185,0
357,2,1668307986.0,1668308269.0,1668308127.5,282.9382034850132,13,fac0,sen0,sat185,1
358,1,1668274741.0,1668274877.0,1668274809.0,136.72131240417366,7,fac0,sen0,sat186,1
359,2,1668313911.0,1668314045.0,1668313978.0,134.69174233541708,13,fac0,sen0,sat186,0
360,1,1668267496.0,1668267864.0,1668267680.0,368.3187880561163,6,fac0,sen0,sat187,1
361,2,1668313605.0,1668313861.0,1668313733.0,255.89046128980408,13,fac0,sen0,sat187,0
362,1,1668288190.0,1668288450.0,1668288320.0,259.30140082729486,10,fac0,sen0,sat188,1
363,1,1668241536.0,1668241605.0,1668241570.5,68.21469625796158,2,fac0,sen0,sat189,1
364,2,1668278848.0,1668279120.0,1668278984.0,272.3978230032735,8,fac0,sen0,sat189,0
365,1,1668250296.0,1668250645.0,1668250470.5,348.67369540914297,3,fac0,sen0,sat190,1
366,2,1668290923.0,1668291357.0,1668291140.0,434.3695387261396,9,fac0,sen0,sat190,0
367,1,1668246636.0,1668246900.0,1668246768.0,264.4628749227295,2,fac0,sen0,sat191,0
368,2,1668297335.0,1668297600.0,1668297467.5,265.2666627061408,11,fac0,sen0,sat191,1
369,1,1668276254.0,1668276567.0,1668276410.5,313.03429374565894,7,fac0,sen0,sat192,1
370,2,1668314258.0,1668314560.0,1668314409.0,302.19117514985555,13,fac0,sen0,sat192,0
371,1,1668266524.0,1668266812.0,1668266668.0,288.10209230093096,6,fac0,sen0,sat193,1
372,2,1668299064.0,1668299305.0,1668299184.5,241.06622014431196,11,fac0,sen0,sat193,0
373,1,1668250609.0,1668250967.0,1668250788.0,358.1725641626963,3,fac0,sen0,sat194,0
374,2,1668292541.0,1668292911.0,1668292726.0,369.8173366740739,10,fac0,sen0,sat194,1
375,1,1668258527.0,1668258758.0,1668258642.5,231.299950878667,4,fac0,sen0,sat195,0
376,2,1668305804.0,1668306073.0,1668305938.5,268.89964795579726,12,fac0,sen0,sat195,1
377,1,1668317666.0,1668317918.0,1668317792.0,252.67937830749725,14,fac0,sen0,sat196,1
378,1,1668260567.0,1668260975.0,1668260771.0,408.1700049679166,5,fac0,sen0,sat197,1
379,2,1668294508.0,1668294952.0,1668294730.0,443.20885564426135,10,fac0,sen0,sat197,0
380,1,1668259395.0,1668259663.0,1668259529.0,268.3250111845664,4,fac0,sen0,sat198,0
381,2,1668310824.0,1668311118.0,1668310971.0,293.2184180331824,13,fac0,sen0,sat198,1
382,1,1668270978.0,1668271322.0,1668271150.0,343.84661827695163,7,fac0,sen0,sat199,1
383,2,1668309540.0,1668309879.0,1668309709.5,339.8038442798861,13,fac0,sen0,sat199,0
384,1,1668315093.0,1668315288.0,1668315190.5,194.38197657855926,14,fac0,sen0,sat200,0
385,1,1668243778.0,1668243925.0,1668243851.5,147.2931000210806,2,fac0,sen0,sat201,1
386,2,1668276222.0,1668276434.0,1668276328.0,211.69811684698652,7,fac0,sen0,sat201,0
387,1,1668271878.0,1668272224.0,1668272051.0,345.5227825635011,6,fac0,sen0,sat202,0
388,2,1668312896.0,1668312974.0,1668312935.0,78.79568633704912,13,fac0,sen0,sat202,1
389,1,1668242808.0,1668243243.0,1668243025.5,435.44995077458907,2,fac0,sen0,sat203,1
390,2,1668283359.0,1668283789.0,1668283574.0,430.0391693542406,8,fac0,sen0,sat203,0
391,3,1668326160.0,1668326264.0,1668326212.0,104.22373818518827,15,fac0,sen0,sat203,1
392,1,1668244868.0,1668245123.0,1668244995.5,254.19160063234904,2,fac0,sen0,sat204,1
393,1,1668256077.0,1668256297.0,1668256187.0,220.38225609449546,4,fac0,sen0,sat205,0
394,2,1668302716.0,1668303023.0,1668302869.5,306.23827578838245,12,fac0,sen0,sat205,1
395,1,1668266017.0,1668266376.0,1668266196.5,358.88653495396284,5,fac0,sen0,sat206,0
396,2,1668313387.0,1668313692.0,1668313539.5,304.5964631509414,13,fac0,sen0,sat206,1
397,1,1668264205.0,1668264609.0,1668264407.0,404.4243735862292,5,fac0,sen0,sat207,0
398,2,1668312404.0,1668312712.0,1668312558.0,308.28224635067454,13,fac0,sen0,sat207,1
399,1,1668248639.0,1668248989.0,1668248814.0,349.8878922746226,3,fac0,sen0,sat208,1
400,2,1668289503.0,1668289929.0,1668289716.0,425.7567897028057,9,fac0,sen0,sat208,0
401,1,1668281062.0,1668281503.0,1668281282.5,440.58955122136103,8,fac0,sen0,sat209,1
402,2,1668321921.0,1668322368.0,1668322144.5,447.5229243932117,14,fac0,sen0,sat209,0
403,1,1668321253.0,1668321605.0,1668321429.0,352.51108430569,14,fac0,sen0,sat210,0
404,1,1668274716.0,1668274935.0,1668274825.5,219.56909391869704,7,fac0,sen0,sat211,1
405,1,1668278140.0,1668278509.0,1668278324.5,368.503235806078,7,fac0,sen0,sat212,0
406,2,1668319720.0,1668320008.0,1668319864.0,288.14032486583164,14,fac0,sen0,sat212,1
407,1,1668251176.0,1668251490.0,1668251333.0,313.57280372823334,3,fac0,sen0,sat213,1
408,2,1668290242.0,1668290608.0,1668290425.0,366.1293821466461,9,fac0,sen0,sat213,0
409,1,1668261066.0,1668261216.0,1668261141.0,149.32504306971532,5,fac0,sen0,sat214,0
410,2,1668305947.0,1668306208.0,1668306077.5,261.0088103253802,13,fac0,sen0,sat214,1
411,1,1668244641.0,1668244877.0,1668244759.0,236.70849743615145,2,fac0,sen0,sat215,1
412,2,1668281783.0,1668282056.0,1668281919.5,273.4154121329557,8,fac0,sen0,sat215,0
413,1,1668262678.0,1668262976.0,1668262827.0,297.93722792116023,5,fac0,sen0,sat216,1
414,2,1668303089.0,1668303517.0,1668303303.0,427.9935032978756,11,fac0,sen0,sat216,0
415,1,1668278195.0,1668278631.0,1668278413.0,436.88958201131754,7,fac0,sen0,sat217,1
416,2,1668312162.0,1668312404.0,1668312283.0,242.11155892947863,12,fac0,sen0,sat217,0
417,3,1668318754.0,1668318863.0,1668318808.5,108.52867101912852,13,fac0,sen0,sat217,0
418,1,1668258673.0,1668258973.0,1668258823.0,299.5720770250373,5,fac0,sen0,sat218,1
419,2,1668303256.0,1668303496.0,1668303376.0,239.53477529601514,12,fac0,sen0,sat218,0
420,1,1668245672.0,1668245988.0,1668245830.0,315.3514934504783,2,fac0,sen0,sat219,1
421,2,1668285587.0,1668285996.0,1668285791.5,409.6180581764056,8,fac0,sen0,sat219,0
422,1,1668271568.0,1668271880.0,1668271724.0,311.3601721491432,7,fac0,sen0,sat220,1
423,2,1668310633.0,1668310971.0,1668310802.0,338.06808520597406,13,fac0,sen0,sat220,0
424,1,1668296461.0,1668296758.0,1668296609.5,296.8873509133482,11,fac0,sen0,sat221,1
425,1,1668267018.0,1668267428.0,1668267223.0,409.4327969056794,5,fac0,sen0,sat222,0
426,2,1668316310.0,1668316724.0,1668316517.0,414.04144147266925,13,fac0,sen0,sat222,1
427,1,1668245029.0,1668245298.0,1668245163.5,268.8170745574507,2,fac0,sen0,sat223,0
428,2,1668289985.0,1668290239.0,1668290112.0,253.6041885501254,10,fac0,sen0,sat223,1
429,1,1668259393.0,1668259783.0,1668259588.0,389.7454986979901,4,fac0,sen0,sat224,0
430,1,1668285732.0,1668286005.0,1668285868.5,272.97971648305975,9,fac0,sen0,sat225,1
431,1,1668252180.0,1668252546.0,1668252363.0,365.89001968039156,3,fac0,sen0,sat226,0
432,2,1668299733.0,1668299938.0,1668299835.5,205.43053362104547,11,fac0,sen0,sat226,1
433,1,1668308338.0,1668308417.0,1668308377.5,79.10494287466281,13,fac0,sen0,sat227,0
434,1,1668279659.0,1668279906.0,1668279782.5,246.89666758853127,8,fac0,sen0,sat228,0
435,1,1668268611.0,1668268806.0,1668268708.5,194.6066297350444,6,fac0,sen0,sat229,1
436,2,1668299977.0,1668300251.0,1668300114.0,274.01985691879963,11,fac0,sen0,sat229,0
437,1,1668274524.0,1668274891.0,1668274707.5,367.70464744317724,7,fac0,sen0,sat230,1
438,2,1668320099.0,1668320246.0,1668320172.5,146.65637836168753,14,fac0,sen0,sat230,0
439,1,1668252962.0,1668253273.0,1668253117.5,311.25070641413186,3,fac0,sen0,sat231,1
440,2,1668287389.0,1668287505.0,1668287447.0,116.43292006573756,8,fac0,sen0,sat231,0
441,3,1668293854.0,1668294061.0,1668293957.5,206.73346848326764,9,fac0,sen0,sat231,0
442,1,1668267061.0,1668267505.0,1668267283.0,444.1127267872762,6,fac0,sen0,sat232,1
443,2,1668307893.0,1668308257.0,1668308075.0,363.9260887919954,12,fac0,sen0,sat232,0
444,1,1668286945.0,1668287212.0,1668287078.5,266.9339603419503,9,fac0,sen0,sat233,1
445,1,1668264003.0,1668264184.0,1668264093.5,180.65932602565954,5,fac0,sen0,sat235,0
446,2,1668311783.0,1668311909.0,1668311846.0,125.8830243935954,13,fac0,sen0,sat235,1
447,1,1668318096.0,1668318249.0,1668318172.5,153.09239763552614,15,fac0,sen0,sat236,1
448,1,1668260847.0,1668261170.0,1668261008.5,322.95824914098193,5,fac0,sen0,sat237,0
449,2,1668307076.0,1668307400.0,1668307238.0,323.58601276780246,13,fac0,sen0,sat237,1
450,1,1668244039.0,1668244310.0,1668244174.5,271.6548041329329,2,fac0,sen0,sat238,1
451,2,1668275616.0,1668275813.0,1668275714.5,197.0010349000513,7,fac0,sen0,sat238,0
452,1,1668266748.0,1668266962.0,1668266855.0,214.35192402568646,6,fac0,sen0,sat239,1
453,2,1668304696.0,1668304839.0,1668304767.5,142.9973324110324,12,fac0,sen0,sat239,0
454,1,1668314301.0,1668314466.0,1668314383.5,165.116113707787,14,fac0,sen0,sat240,0
455,1,1668257440.0,1668257871.0,1668257655.5,431.37567621408016,4,fac0,sen0,sat241,1
456,2,1668297878.0,1668298150.0,1668298014.0,271.9160325203193,10,fac0,sen0,sat241,0
457,1,1668270496.0,1668270632.0,1668270564.0,136.17187398987517,6,fac0,sen0,sat242,0
458,2,1668311215.0,1668311484.0,1668311349.5,268.86538392983493,13,fac0,sen0,sat242,1
459,1,1668243195.0,1668243547.0,1668243371.0,351.8993222376125,2,fac0,sen0,sat243,0
460,2,1668296362.0,1668296446.0,1668296404.0,83.87869248190691,11,fac0,sen0,sat243,1
461,1,1668266711.0,1668266799.0,1668266755.0,87.93594330969063,6,fac0,sen0,sat244,0
462,2,1668306911.0,1668307198.0,1668307054.5,287.17464345513145,13,fac0,sen0,sat244,1
463,1,1668242326.0,1668242719.0,1668242522.5,392.5324127452968,1,fac0,sen0,sat245,0
464,2,1668291839.0,1668292262.0,1668292050.5,422.7389663556605,9,fac0,sen0,sat245,1
465,1,1668241290.0,1668241581.0,1668241435.5,291.6600060582755,1,fac0,sen0,sat246,0
466,2,1668288147.0,1668288493.0,1668288320.0,345.45249817198055,9,fac0,sen0,sat246,1
467,1,1668264943.0,1668265347.0,1668265145.0,404.00353623130286,5,fac0,sen0,sat247,1
468,2,1668305304.0,1668305424.0,1668305364.0,120.44794186883519,11,fac0,sen0,sat247,0
469,3,1668311676.0,1668311725.0,1668311700.5,49.09820150665473,12,fac0,sen0,sat247,0
470,1,1668271030.0,1668271101.0,1668271065.5,71.4411928950758,6,fac0,sen0,sat248,1
471,2,1668277536.0,1668277891.0,1668277713.5,355.3161095273972,7,fac0,sen0,sat248,1
472,3,1668305049.0,1668305255.0,1668305152.0,205.87072367224027,11,fac0,sen0,sat248,0
473,4,1668311651.0,1668311983.0,1668311817.0,332.3441434998822,12,fac0,sen0,sat248,0
474,1,1668272427.0,1668272840.0,1668272633.5,413.2531033420637,6,fac0,sen0,sat249,0
475,2,1668320964.0,1668321380.0,1668321172.0,415.5129704533465,14,fac0,sen0,sat249,1
476,1,1668244430.0,1668244705.0,1668244567.5,275.4286638062722,2,fac0,sen0,sat250,1
477,2,1668282662.0,1668282990.0,1668282826.0,327.7146488411163,8,fac0,sen0,sat250,0
478,1,1668244510.0,1668244772.0,1668244641.0,262.4158430105772,2,fac0,sen0,sat251,0
479,2,1668290017.0,1668290247.0,1668290132.0,229.71581821827567,10,fac0,sen0,sat251,1
480,1,1668299998.0,1668300192.0,1668300095.0,194.53710036969278,11,fac0,sen0,sat252,0
481,1,1668276349.0,1668276661.0,1668276505.0,312.417530162551,7,fac0,sen0,sat253,0
482,2,1668317629.0,1668317851.0,1668317740.0,221.456193087477,14,fac0,sen0,sat253,1
483,1,1668248679.0,1668249025.0,1668248852.0,345.59267905029265,3,fac0,sen0,sat254,1
484,2,1668287368.0,1668287706.0,1668287537.0,337.57497083590715,9,fac0,sen0,sat254,0
485,1,1668277940.0,1668278191.0,1668278065.5,251.27683199632156,8,fac0,sen0,sat255,1
486,2,1668316701.0,1668317044.0,1668316872.5,342.9799353315175,14,fac0,sen0,sat255,0
487,1,1668273535.0,1668273895.0,1668273715.0,359.46416541425424,6,fac0,sen0,sat256,0
488,2,1668322737.0,1668323088.0,1668322912.5,351.0971563409985,14,fac0,sen0,sat256,1
489,1,1668249156.0,1668249397.0,1668249276.5,241.32618553670363,3,fac0,sen0,sat257,0
490,2,1668294518.0,1668294797.0,1668294657.5,278.2465022758479,11,fac0,sen0,sat257,1
491,1,1668279032.0,1668279291.0,1668279161.5,258.50283178556856,7,fac0,sen0,sat258,0
492,1,1668255739.0,1668255907.0,1668255823.0,168.42575117113483,4,fac0,sen0,sat259,0
493,2,1668300365.0,1668300625.0,1668300495.0,260.3489778358562,12,fac0,sen0,sat259,1
494,1,1668251693.0,1668252048.0,1668251870.5,355.33093926472793,3,fac0,sen0,sat260,0
495,2,1668294289.0,1668294724.0,1668294506.5,434.97173913517327,10,fac0,sen0,sat260,1
496,1,1668285080.0,1668285490.0,1668285285.0,409.79501069716935,9,fac0,sen0,sat261,1
497,2,1668318569.0,1668318774.0,1668318671.5,204.37159840356617,14,fac0,sen0,sat261,0
498,3,1668325068.0,1668325198.0,1668325133.0,129.66539340665622,15,fac0,sen0,sat261,0
499,1,1668257950.0,1668258072.0,1668258011.0,121.94386798483174,4,fac0,sen0,sat262,1
500,2,1668289372.0,1668289640.0,1668289506.0,268.5845190622276,9,fac0,sen0,sat262,0
501,1,1668268733.0,1668268997.0,1668268865.0,263.7454575626325,6,fac0,sen0,sat263,0
502,2,1668320338.0,1668320636.0,1668320487.0,298.7735236102744,15,fac0,sen0,sat263,1
503,1,1668256558.0,1668256965.0,1668256761.5,406.30471298550765,4,fac0,sen0,sat264,0
504,2,1668304957.0,1668305260.0,1668305108.5,303.7341682220067,12,fac0,sen0,sat264,1
505,1,1668244371.0,1668244534.0,1668244452.5,163.10155287561702,2,fac0,sen0,sat265,0
506,2,1668285630.0,1668285963.0,1668285796.5,332.83738289715257,9,fac0,sen0,sat265,1
507,3,1668325029.0,1668325181.0,1668325105.0,151.81005083664786,15,fac0,sen0,sat265,0
508,1,1668265305.0,1668265626.0,1668265465.5,320.2936374771125,5,fac0,sen0,sat266,0
509,2,1668307808.0,1668308124.0,1668307966.0,316.0236050400272,12,fac0,sen0,sat266,1
510,1,1668265092.0,1668265382.0,1668265237.0,289.81727979676725,6,fac0,sen0,sat267,1
511,2,1668308680.0,1668308748.0,1668308714.0,67.82303665134532,13,fac0,sen0,sat267,0
512,1,1668245235.0,1668245257.0,1668245246.0,21.586726203044236,2,fac0,sen0,sat268,0
513,2,1668289874.0,1668290126.0,1668290000.0,252.3577049716987,10,fac0,sen0,sat268,1
514,1,1668253260.0,1668253574.0,1668253417.0,314.49719284299135,3,fac0,sen0,sat269,0
515,2,1668299830.0,1668300026.0,1668299928.0,195.1900223941193,11,fac0,sen0,sat269,1
516,1,1668279990.0,1668280179.0,1668280084.5,188.67271994031762,8,fac0,sen0,sat270,1
517,2,1668319098.0,1668319368.0,1668319233.0,270.6434232186293,14,fac0,sen0,sat270,0
518,1,1668285826.0,1668286121.0,1668285973.5,294.6039460484899,9,fac0,sen0,sat271,1
519,1,1668264470.0,1668264781.0,1668264625.5,311.25730966557603,5,fac0,sen0,sat272,1
520,2,1668311001.0,1668311362.0,1668311181.5,361.6082659562526,12,fac0,sen0,sat272,0
521,1,1668248515.0,1668248795.0,1668248655.0,280.3131185683942,3,fac0,sen0,sat273,1
522,2,1668286783.0,1668287030.0,1668286906.5,246.8904703974913,9,fac0,sen0,sat273,0
523,1,1668266222.0,1668266575.0,1668266398.5,352.7380478318919,5,fac0,sen0,sat274,0
524,2,1668314416.0,1668314778.0,1668314597.0,361.60716842714464,13,fac0,sen0,sat274,1
525,1,1668301676.0,1668301803.0,1668301739.5,126.3514314279746,12,fac0,sen0,sat275,1
526,1,1668261956.0,1668262110.0,1668262033.0,154.3652154667434,5,fac0,sen0,sat276,1
527,2,1668295022.0,1668295265.0,1668295143.5,243.37288416975207,10,fac0,sen0,sat276,0
528,1,1668259800.0,1668259996.0,1668259898.0,196.04166896925744,5,fac0,sen0,sat277,1
529,2,1668302712.0,1668302892.0,1668302802.0,180.75140487841418,12,fac0,sen0,sat277,0
530,1,1668269623.0,1668269893.0,1668269758.0,269.4234853234302,6,fac0,sen0,sat278,1
531,2,1668310264.0,1668310563.0,1668310413.5,299.74602740923,12,fac0,sen0,sat278,0
532,1,1668252330.0,1668252712.0,1668252521.0,382.41736635008965,3,fac0,sen0,sat279,0
